idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
73,6,13,0,0,31.6,68.4,0.0
74,6,13,0,0,31.6,68.4,0.0
75,6,13,0,0,31.6,68.4,0.0
76,6,13,0,0,31.6,68.4,0.0
77,6,13,0,0,31.6,68.4,0.0
78,6,13,0,0,31.6,68.4,0.0
79,7,13,0,0,35.0,65.0,0.0
80,8,13,0,0,38.1,61.9,0.0
81,8,13,0,0,38.1,61.9,0.0
82,8,13,0,0,38.1,61.9,0.0
83,8,13,0,0,38.1,61.9,0.0
84,8,13,0,0,38.1,61.9,0.0
85,8,13,0,0,38.1,61.9,0.0
86,9,13,0,0,40.9,59.1,0.0
87,9,13,0,0,40.9,59.1,0.0
88,9,13,0,0,40.9,59.1,0.0
89,10,13,0,0,43.5,56.5,0.0
90,10,13,0,0,43.5,56.5,0.0
91,10,13,0,0,43.5,56.5,0.0
92,10,13,0,0,43.5,56.5,0.0
93,10,13,0,0,43.5,56.5,0.0
94,10,13,0,0,43.5,56.5,0.0
95,10,13,0,0,43.5,56.5,0.0
96,11,13,0,0,45.8,54.2,0.0
97,11,13,0,0,45.8,54.2,0.0
98,11,13,0,0,45.8,54.2,0.0
99,11,13,0,0,45.8,54.2,0.0
100,11,13,0,0,45.8,54.2,0.0
101,11,13,0,0,45.8,54.2,0.0
102,11,13,0,0,45.8,54.2,0.0
103,11,13,0,0,45.8,54.2,0.0
104,11,13,0,0,45.8,54.2,0.0
105,11,13,0,0,45.8,54.2,0.0
106,11,13,0,0,45.8,54.2,0.0
107,12,13,0,0,48.0,52.0,0.0
108,12,13,0,0,48.0,52.0,0.0
109,13,13,0,0,50.0,50.0,0.0
110,13,13,0,0,50.0,50.0,0.0
111,13,13,0,0,50.0,50.0,0.0
112,13,13,0,0,50.0,50.0,0.0
113,13,13,0,0,50.0,50.0,0.0
114,13,13,0,0,50.0,50.0,0.0
115,13,13,0,0,50.0,50.0,0.0
116,13,13,0,0,50.0,50.0,0.0
117,13,13,0,0,50.0,50.0,0.0
118,13,13,0,0,50.0,50.0,0.0
119,13,13,0,0,50.0,50.0,0.0
120,13,13,0,0,50.0,50.0,0.0
121,13,13,0,0,50.0,50.0,0.0
122,13,14,0,0,48.1,51.9,0.0
123,13,15,0,0,46.4,53.6,0.0
124,13,15,0,0,46.4,53.6,0.0
125,13,15,0,0,46.4,53.6,0.0
126,13,15,0,0,46.4,53.6,0.0
127,13,15,0,0,46.4,53.6,0.0
128,13,15,0,0,46.4,53.6,0.0
129,14,15,0,0,48.3,51.7,0.0
130,15,15,0,0,50.0,50.0,0.0
131,16,15,0,0,51.6,48.4,0.0
132,16,15,0,0,51.6,48.4,0.0
133,16,15,0,0,51.6,48.4,0.0
134,16,15,0,0,51.6,48.4,0.0
135,16,15,0,0,51.6,48.4,0.0
136,16,15,0,0,51.6,48.4,0.0
137,16,15,0,0,51.6,48.4,0.0
138,16,15,0,0,51.6,48.4,0.0
139,16,15,0,0,51.6,48.4,0.0
140,16,15,0,0,51.6,48.4,0.0
141,16,15,0,0,51.6,48.4,0.0
142,16,15,0,0,51.6,48.4,0.0
143,16,15,0,0,51.6,48.4,0.0
144,16,15,0,0,51.6,48.4,0.0
145,16,15,0,0,51.6,48.4,0.0
146,16,15,0,0,51.6,48.4,0.0
147,16,15,0,0,51.6,48.4,0.0
148,16,15,0,0,51.6,48.4,0.0
149,16,15,0,0,51.6,48.4,0.0
150,16,15,0,0,51.6,48.4,0.0
151,16,15,0,0,51.6,48.4,0.0
152,16,15,0,0,51.6,48.4,0.0
153,16,15,0,0,51.6,48.4,0.0
154,16,15,0,0,51.6,48.4,0.0
155,16,16,0,0,50.0,50.0,0.0
156,16,16,0,0,50.0,50.0,0.0
157,16,16,0,0,50.0,50.0,0.0
158,16,16,0,0,50.0,50.0,0.0
159,16,16,0,0,50.0,50.0,0.0
160,16,16,0,0,50.0,50.0,0.0
161,16,16,0,0,50.0,50.0,0.0
162,16,17,0,0,48.5,51.5,0.0
163,16,17,0,0,48.5,51.5,0.0
164,16,17,0,0,48.5,51.5,0.0
165,16,17,0,0,48.5,51.5,0.0
166,16,17,0,0,48.5,51.5,0.0
167,16,17,0,0,48.5,51.5,0.0
168,16,17,0,0,48.5,51.5,0.0
169,16,17,0,0,48.5,51.5,0.0
170,16,17,0,0,48.5,51.5,0.0
171,16,17,0,0,48.5,51.5,0.0
172,16,17,0,0,48.5,51.5,0.0
173,16,17,0,0,48.5,51.5,0.0
174,16,17,0,0,48.5,51.5,0.0
175,16,17,0,0,48.5,51.5,0.0
176,16,17,0,0,48.5,51.5,0.0
177,16,17,0,0,48.5,51.5,0.0
178,16,18,0,0,47.1,52.9,0.0
179,16,18,0,0,47.1,52.9,0.0
180,16,18,0,0,47.1,52.9,0.0
181,16,18,0,0,47.1,52.9,0.0
182,16,18,0,0,47.1,52.9,0.0
183,16,18,0,0,47.1,52.9,0.0
184,16,18,0,0,47.1,52.9,0.0
185,16,18,0,0,47.1,52.9,0.0
186,16,18,0,0,47.1,52.9,0.0
187,17,18,0,0,48.6,51.4,0.0
188,18,18,0,0,50.0,50.0,0.0
189,18,18,0,0,50.0,50.0,0.0
190,18,18,0,0,50.0,50.0,0.0
191,18,18,0,0,50.0,50.0,0.0
192,18,18,0,0,50.0,50.0,0.0
193,18,18,0,0,50.0,50.0,0.0
194,18,19,0,0,48.6,51.4,0.0
195,18,19,0,0,48.6,51.4,0.0
196,18,19,0,0,48.6,51.4,0.0
197,18,19,0,0,48.6,51.4,0.0
198,18,19,0,0,48.6,51.4,0.0
199,18,19,0,0,48.6,51.4,0.0
200,18,20,0,0,47.4,52.6,0.0
201,18,20,0,0,47.4,52.6,0.0
202,18,20,0,0,47.4,52.6,0.0
203,18,20,0,0,47.4,52.6,0.0
204,18,20,0,0,47.4,52.6,0.0
205,18,20,0,0,47.4,52.6,0.0
206,18,20,0,0,47.4,52.6,0.0
207,18,20,0,0,47.4,52.6,0.0
208,18,20,0,0,47.4,52.6,0.0
209,18,20,0,0,47.4,52.6,0.0
210,18,20,0,0,47.4,52.6,0.0
211,18,21,0,0,46.2,53.8,0.0
212,18,21,0,0,46.2,53.8,0.0
213,18,21,0,0,46.2,53.8,0.0
214,18,21,0,0,46.2,53.8,0.0
215,18,21,0,0,46.2,53.8,0.0
216,19,21,0,0,47.5,52.5,0.0
217,20,21,0,0,48.8,51.2,0.0
218,21,21,0,0,50.0,50.0,0.0
219,21,22,0,0,48.8,51.2,0.0
220,22,22,0,0,50.0,50.0,0.0
221,22,23,0,0,48.9,51.1,0.0
222,22,24,0,0,47.8,52.2,0.0
223,22,24,0,0,47.8,52.2,0.0
224,23,24,0,0,48.9,51.1,0.0
225,23,24,0,0,48.9,51.1,0.0
226,23,24,0,0,48.9,51.1,0.0
227,24,24,0,0,50.0,50.0,0.0
228,24,24,0,0,50.0,50.0,0.0
229,24,25,0,0,49.0,51.0,0.0
230,24,25,0,0,49.0,51.0,0.0
231,24,25,0,0,49.0,51.0,0.0
232,24,25,0,0,49.0,51.0,0.0
233,24,25,0,0,49.0,51.0,0.0
234,25,25,0,0,50.0,50.0,0.0
235,25,25,0,0,50.0,50.0,0.0
236,25,26,0,0,49.0,51.0,0.0
237,25,27,0,0,48.1,51.9,0.0
238,25,27,0,0,48.1,51.9,0.0
239,25,28,0,0,47.2,52.8,0.0
240,25,28,0,0,47.2,52.8,0.0
241,25,28,0,0,47.2,52.8,0.0
242,25,28,0,0,47.2,52.8,0.0
243,25,28,0,0,47.2,52.8,0.0
244,25,29,0,0,46.3,53.7,0.0
245,25,30,0,0,45.5,54.5,0.0
246,25,31,0,0,44.6,55.4,0.0
247,25,32,0,0,43.9,56.1,0.0
248,25,32,0,0,43.9,56.1,0.0
249,25,32,0,0,43.9,56.1,0.0
250,25,32,0,0,43.9,56.1,0.0
251,26,32,0,0,44.8,55.2,0.0
252,26,33,0,0,44.1,55.9,0.0
253,26,33,0,0,44.1,55.9,0.0
254,26,33,0,0,44.1,55.9,0.0
255,27,33,0,0,45.0,55.0,0.0
256,27,34,0,0,44.3,55.7,0.0
257,27,34,0,0,44.3,55.7,0.0
258,28,34,0,0,45.2,54.8,0.0
259,28,34,0,0,45.2,54.8,0.0
260,28,34,0,0,45.2,54.8,0.0
261,28,34,0,0,45.2,54.8,0.0
262,29,34,0,0,46.0,54.0,0.0
263,29,35,0,0,45.3,54.7,0.0
264,29,35,0,0,45.3,54.7,0.0
265,29,36,0,0,44.6,55.4,0.0
266,29,37,0,0,43.9,56.1,0.0
267,29,37,0,0,43.9,56.1,0.0
268,29,37,0,0,43.9,56.1,0.0
269,29,37,0,0,43.9,56.1,0.0
270,29,37,0,0,43.9,56.1,0.0
271,29,37,0,0,43.9,56.1,0.0
272,29,37,0,0,43.9,56.1,0.0
273,29,37,0,0,43.9,56.1,0.0
274,29,37,0,0,43.9,56.1,0.0
275,29,37,0,0,43.9,56.1,0.0
276,29,37,0,0,43.9,56.1,0.0
277,29,37,0,0,43.9,56.1,0.0
278,29,38,0,0,43.3,56.7,0.0
279,29,38,0,0,43.3,56.7,0.0
280,29,38,0,0,43.3,56.7,0.0
281,29,38,0,0,43.3,56.7,0.0
282,29,38,0,0,43.3,56.7,0.0
283,29,38,0,0,43.3,56.7,0.0
284,29,38,0,0,43.3,56.7,0.0
285,29,38,0,0,43.3,56.7,0.0
286,30,38,0,0,44.1,55.9,0.0
287,30,38,0,0,44.1,55.9,0.0
288,30,38,0,0,44.1,55.9,0.0
289,31,38,0,0,44.9,55.1,0.0
290,31,39,0,0,44.3,55.7,0.0
291,32,39,0,0,45.1,54.9,0.0
292,33,39,0,0,45.8,54.2,0.0
293,34,39,0,0,46.6,53.4,0.0
294,34,39,0,0,46.6,53.4,0.0
295,34,39,0,0,46.6,53.4,0.0
296,34,39,0,0,46.6,53.4,0.0
297,34,40,0,0,45.9,54.1,0.0
298,34,40,0,0,45.9,54.1,0.0
299,34,41,0,0,45.3,54.7,0.0
300,34,42,0,0,44.7,55.3,0.0
301,35,42,0,0,45.5,54.5,0.0
302,35,42,0,0,45.5,54.5,0.0
303,35,42,0,0,45.5,54.5,0.0
304,35,42,0,0,45.5,54.5,0.0
305,35,43,0,0,44.9,55.1,0.0
306,35,43,0,0,44.9,55.1,0.0
307,35,43,0,0,44.9,55.1,0.0
308,35,44,0,0,44.3,55.7,0.0
309,36,44,0,0,45.0,55.0,0.0
310,36,44,0,0,45.0,55.0,0.0
311,36,44,0,0,45.0,55.0,0.0
312,36,44,0,0,45.0,55.0,0.0
313,36,44,0,0,45.0,55.0,0.0
314,37,44,0,0,45.7,54.3,0.0
315,37,44,0,0,45.7,54.3,0.0
316,37,44,0,0,45.7,54.3,0.0
317,37,44,0,0,45.7,54.3,0.0
318,37,45,0,0,45.1,54.9,0.0
319,37,45,0,0,45.1,54.9,0.0
320,37,45,0,0,45.1,54.9,0.0
321,37,46,0,0,44.6,55.4,0.0
322,38,46,0,0,45.2,54.8,0.0
323,38,47,0,0,44.7,55.3,0.0
324,38,47,0,0,44.7,55.3,0.0
325,38,47,0,0,44.7,55.3,0.0
326,38,47,0,0,44.7,55.3,0.0
327,38,47,0,0,44.7,55.3,0.0
328,38,47,0,0,44.7,55.3,0.0
329,38,48,0,0,44.2,55.8,0.0
330,38,49,0,0,43.7,56.3,0.0
331,38,50,0,0,43.2,56.8,0.0
332,38,50,0,0,43.2,56.8,0.0
333,38,51,0,0,42.7,57.3,0.0
334,38,52,0,0,42.2,57.8,0.0
335,38,53,0,0,41.8,58.2,0.0
336,38,54,0,0,41.3,58.7,0.0
337,38,55,0,0,40.9,59.1,0.0
338,38,56,0,0,40.4,59.6,0.0
339,39,56,0,0,41.1,58.9,0.0
340,39,56,0,0,41.1,58.9,0.0
341,39,56,0,0,41.1,58.9,0.0
342,39,56,0,0,41.1,58.9,0.0
343,39,57,0,0,40.6,59.4,0.0
344,39,57,0,0,40.6,59.4,0.0
345,39,57,0,0,40.6,59.4,0.0
346,40,57,0,0,41.2,58.8,0.0
347,41,57,0,0,41.8,58.2,0.0
348,41,58,0,0,41.4,58.6,0.0
349,42,58,0,0,42.0,58.0,0.0
350,43,58,0,0,42.6,57.4,0.0
351,43,59,0,0,42.2,57.8,0.0
352,43,60,0,0,41.7,58.3,0.0
353,43,61,0,0,41.3,58.7,0.0
354,43,61,0,0,41.3,58.7,0.0
355,43,61,0,0,41.3,58.7,0.0
356,43,61,0,0,41.3,58.7,0.0
357,43,62,0,0,41.0,59.0,0.0
358,44,62,0,0,41.5,58.5,0.0
359,44,63,0,0,41.1,58.9,0.0
360,44,63,0,0,41.1,58.9,0.0
361,44,64,0,0,40.7,59.3,0.0
362,44,65,0,0,40.4,59.6,0.0
363,44,65,0,0,40.4,59.6,0.0
364,44,66,0,0,40.0,60.0,0.0
365,44,66,0,0,40.0,60.0,0.0
366,44,66,0,0,40.0,60.0,0.0
367,44,67,0,0,39.6,60.4,0.0
368,44,68,0,0,39.3,60.7,0.0
369,44,69,0,0,38.9,61.1,0.0
370,45,69,0,0,39.5,60.5,0.0
371,46,69,0,0,40.0,60.0,0.0
372,46,70,0,0,39.7,60.3,0.0
373,47,70,0,0,40.2,59.8,0.0
374,47,70,0,0,40.2,59.8,0.0
375,48,70,0,0,40.7,59.3,0.0
376,48,70,0,0,40.7,59.3,0.0
377,48,70,0,0,40.7,59.3,0.0
378,48,71,0,0,40.3,59.7,0.0
379,49,71,0,0,40.8,59.2,0.0
380,49,71,0,0,40.8,59.2,0.0
381,49,71,0,0,40.8,59.2,0.0
382,49,72,0,0,40.5,59.5,0.0
383,50,72,0,0,41.0,59.0,0.0
384,50,72,0,0,41.0,59.0,0.0
385,50,72,0,0,41.0,59.0,0.0
386,50,73,0,0,40.7,59.3,0.0
387,50,73,0,0,40.7,59.3,0.0
388,50,74,0,0,40.3,59.7,0.0
389,50,75,0,0,40.0,60.0,0.0
390,50,76,0,0,39.7,60.3,0.0
391,50,76,0,0,39.7,60.3,0.0
392,50,76,0,0,39.7,60.3,0.0
393,50,76,0,0,39.7,60.3,0.0
394,50,77,0,0,39.4,60.6,0.0
395,50,77,0,0,39.4,60.6,0.0
396,51,77,0,0,39.8,60.2,0.0
397,52,77,0,0,40.3,59.7,0.0
398,52,78,0,0,40.0,60.0,0.0
399,52,79,0,0,39.7,60.3,0.0
400,52,79,0,0,39.7,60.3,0.0
401,52,79,0,0,39.7,60.3,0.0
402,52,80,0,0,39.4,60.6,0.0
403,53,80,0,0,39.8,60.2,0.0
404,53,80,0,0,39.8,60.2,0.0
405,54,80,0,0,40.3,59.7,0.0
406,54,80,0,0,40.3,59.7,0.0
407,54,80,0,0,40.3,59.7,0.0
408,55,80,0,0,40.7,59.3,0.0
409,55,80,0,0,40.7,59.3,0.0
410,56,80,0,0,41.2,58.8,0.0
411,57,80,0,0,41.6,58.4,0.0
412,57,80,0,0,41.6,58.4,0.0
413,58,80,0,0,42.0,58.0,0.0
414,58,81,0,0,41.7,58.3,0.0
415,59,81,0,0,42.1,57.9,0.0
416,59,81,0,0,42.1,57.9,0.0
417,60,81,0,0,42.6,57.4,0.0
418,60,82,0,0,42.3,57.7,0.0
419,60,82,0,0,42.3,57.7,0.0
420,60,82,0,0,42.3,57.7,0.0
421,60,82,0,0,42.3,57.7,0.0
422,61,82,0,0,42.7,57.3,0.0
423,61,83,0,0,42.4,57.6,0.0
424,62,83,0,0,42.8,57.2,0.0
425,62,84,0,0,42.5,57.5,0.0
426,62,84,0,0,42.5,57.5,0.0
427,62,84,0,0,42.5,57.5,0.0
428,62,84,0,0,42.5,57.5,0.0
429,62,85,0,0,42.2,57.8,0.0
430,62,86,0,0,41.9,58.1,0.0
431,62,87,0,0,41.6,58.4,0.0
432,63,87,0,0,42.0,58.0,0.0
433,63,88,0,0,41.7,58.3,0.0
434,64,88,0,0,42.1,57.9,0.0
435,64,89,0,0,41.8,58.2,0.0
436,64,90,0,0,41.6,58.4,0.0
437,64,91,0,0,41.3,58.7,0.0
438,65,91,0,0,41.7,58.3,0.0
439,65,91,0,0,41.7,58.3,0.0
440,65,91,0,0,41.7,58.3,0.0
441,66,91,0,0,42.0,58.0,0.0
442,66,92,0,0,41.8,58.2,0.0
443,66,92,0,0,41.8,58.2,0.0
444,66,93,0,0,41.5,58.5,0.0
445,67,93,0,0,41.9,58.1,0.0
446,67,94,0,0,41.6,58.4,0.0
447,68,94,0,0,42.0,58.0,0.0
448,68,95,0,0,41.7,58.3,0.0
449,68,95,0,0,41.7,58.3,0.0
450,69,95,0,0,42.1,57.9,0.0
451,69,96,0,0,41.8,58.2,0.0
452,70,96,0,0,42.2,57.8,0.0
453,71,96,0,0,42.5,57.5,0.0
454,72,96,0,0,42.9,57.1,0.0
455,72,96,0,0,42.9,57.1,0.0
456,72,96,0,0,42.9,57.1,0.0
457,73,96,0,0,43.2,56.8,0.0
458,74,96,0,0,43.5,56.5,0.0
459,74,96,0,0,43.5,56.5,0.0
