idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
81,53,1,0,0,98.1,1.9,0.0
82,53,1,0,0,98.1,1.9,0.0
83,53,1,0,0,98.1,1.9,0.0
84,53,1,0,0,98.1,1.9,0.0
85,53,1,0,0,98.1,1.9,0.0
86,53,1,0,0,98.1,1.9,0.0
87,53,1,0,0,98.1,1.9,0.0
88,53,1,0,0,98.1,1.9,0.0
89,53,1,0,0,98.1,1.9,0.0
90,53,1,0,0,98.1,1.9,0.0
91,53,1,0,0,98.1,1.9,0.0
92,53,1,0,0,98.1,1.9,0.0
93,53,1,0,0,98.1,1.9,0.0
94,53,1,0,0,98.1,1.9,0.0
95,53,1,0,0,98.1,1.9,0.0
96,53,1,0,0,98.1,1.9,0.0
97,53,1,0,0,98.1,1.9,0.0
98,53,1,0,0,98.1,1.9,0.0
99,53,1,0,0,98.1,1.9,0.0
100,53,1,0,0,98.1,1.9,0.0
101,53,1,0,0,98.1,1.9,0.0
102,53,1,0,0,98.1,1.9,0.0
103,53,1,0,0,98.1,1.9,0.0
104,53,1,0,0,98.1,1.9,0.0
105,53,1,0,0,98.1,1.9,0.0
106,53,1,0,0,98.1,1.9,0.0
107,53,1,0,0,98.1,1.9,0.0
108,53,1,0,0,98.1,1.9,0.0
109,53,1,0,0,98.1,1.9,0.0
110,53,1,0,0,98.1,1.9,0.0
111,53,1,0,0,98.1,1.9,0.0
112,53,1,0,0,98.1,1.9,0.0
113,53,1,0,0,98.1,1.9,0.0
114,53,1,0,0,98.1,1.9,0.0
115,53,1,0,0,98.1,1.9,0.0
116,53,1,0,0,98.1,1.9,0.0
117,53,1,0,0,98.1,1.9,0.0
118,53,1,0,0,98.1,1.9,0.0
119,53,1,0,0,98.1,1.9,0.0
120,53,1,0,0,98.1,1.9,0.0
121,53,1,0,0,98.1,1.9,0.0
122,53,1,0,0,98.1,1.9,0.0
123,53,1,0,0,98.1,1.9,0.0
124,53,1,0,0,98.1,1.9,0.0
125,53,1,0,0,98.1,1.9,0.0
126,53,1,0,0,98.1,1.9,0.0
127,53,1,0,0,98.1,1.9,0.0
128,53,1,0,0,98.1,1.9,0.0
129,53,1,0,0,98.1,1.9,0.0
130,53,1,0,0,98.1,1.9,0.0
131,53,1,0,0,98.1,1.9,0.0
132,53,1,0,0,98.1,1.9,0.0
133,53,1,0,0,98.1,1.9,0.0
134,53,1,0,0,98.1,1.9,0.0
135,53,1,0,0,98.1,1.9,0.0
136,53,1,0,0,98.1,1.9,0.0
137,53,1,0,0,98.1,1.9,0.0
138,53,1,0,0,98.1,1.9,0.0
139,53,1,0,0,98.1,1.9,0.0
140,53,1,0,0,98.1,1.9,0.0
141,53,1,0,0,98.1,1.9,0.0
142,53,1,0,0,98.1,1.9,0.0
143,53,1,0,0,98.1,1.9,0.0
144,53,1,0,0,98.1,1.9,0.0
145,53,1,0,0,98.1,1.9,0.0
146,53,1,0,0,98.1,1.9,0.0
147,53,1,0,0,98.1,1.9,0.0
148,53,1,0,0,98.1,1.9,0.0
149,53,1,0,0,98.1,1.9,0.0
150,53,1,0,0,98.1,1.9,0.0
151,53,1,0,0,98.1,1.9,0.0
152,53,1,0,0,98.1,1.9,0.0
153,53,1,0,0,98.1,1.9,0.0
154,53,1,0,0,98.1,1.9,0.0
155,53,1,0,0,98.1,1.9,0.0
156,53,1,0,0,98.1,1.9,0.0
157,53,1,0,0,98.1,1.9,0.0
158,53,1,0,0,98.1,1.9,0.0
159,53,1,0,0,98.1,1.9,0.0
160,53,1,0,0,98.1,1.9,0.0
161,53,1,0,0,98.1,1.9,0.0
162,53,1,0,0,98.1,1.9,0.0
163,53,1,0,0,98.1,1.9,0.0
164,53,1,0,0,98.1,1.9,0.0
165,53,1,0,0,98.1,1.9,0.0
166,53,1,0,0,98.1,1.9,0.0
167,53,1,0,0,98.1,1.9,0.0
168,53,1,0,0,98.1,1.9,0.0
169,53,1,0,0,98.1,1.9,0.0
170,53,1,0,0,98.1,1.9,0.0
171,53,1,0,0,98.1,1.9,0.0
172,53,1,0,0,98.1,1.9,0.0
173,53,1,0,0,98.1,1.9,0.0
174,53,1,0,0,98.1,1.9,0.0
175,53,1,0,0,98.1,1.9,0.0
176,53,1,0,0,98.1,1.9,0.0
177,53,1,0,0,98.1,1.9,0.0
178,53,1,0,0,98.1,1.9,0.0
179,53,1,0,0,98.1,1.9,0.0
180,53,1,0,0,98.1,1.9,0.0
181,53,1,0,0,98.1,1.9,0.0
182,53,1,0,0,98.1,1.9,0.0
183,53,1,0,0,98.1,1.9,0.0
184,53,1,0,0,98.1,1.9,0.0
185,53,1,0,0,98.1,1.9,0.0
186,53,1,0,0,98.1,1.9,0.0
187,53,1,0,0,98.1,1.9,0.0
188,53,1,0,0,98.1,1.9,0.0
189,53,1,0,0,98.1,1.9,0.0
190,53,1,0,0,98.1,1.9,0.0
