idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
182,0,1,181,0,0.0,0.5,99.5
183,0,1,182,0,0.0,0.5,99.5
184,0,1,183,0,0.0,0.5,99.5
185,0,1,184,0,0.0,0.5,99.5
186,0,1,185,0,0.0,0.5,99.5
187,0,1,186,0,0.0,0.5,99.5
188,0,1,187,0,0.0,0.5,99.5
189,0,1,188,0,0.0,0.5,99.5
190,0,1,189,0,0.0,0.5,99.5
191,0,1,190,0,0.0,0.5,99.5
192,0,1,191,0,0.0,0.5,99.5
193,0,1,192,0,0.0,0.5,99.5
194,0,1,193,0,0.0,0.5,99.5
195,0,1,194,0,0.0,0.5,99.5
196,0,1,195,0,0.0,0.5,99.5
197,0,1,196,0,0.0,0.5,99.5
198,0,1,197,0,0.0,0.5,99.5
199,0,1,198,0,0.0,0.5,99.5
200,0,1,199,0,0.0,0.5,99.5
201,0,1,200,0,0.0,0.5,99.5
202,0,1,201,0,0.0,0.5,99.5
203,0,1,202,0,0.0,0.5,99.5
204,0,1,203,0,0.0,0.5,99.5
205,0,1,204,0,0.0,0.5,99.5
206,0,1,205,0,0.0,0.5,99.5
207,0,1,206,0,0.0,0.5,99.5
208,0,1,207,0,0.0,0.5,99.5
209,0,1,208,0,0.0,0.5,99.5
210,0,1,209,0,0.0,0.5,99.5
211,0,1,210,0,0.0,0.5,99.5
212,0,1,211,0,0.0,0.5,99.5
213,0,1,212,0,0.0,0.5,99.5
214,0,1,213,0,0.0,0.5,99.5
215,0,1,214,0,0.0,0.5,99.5
216,0,1,215,0,0.0,0.5,99.5
217,0,1,216,0,0.0,0.5,99.5
218,0,1,217,0,0.0,0.5,99.5
219,0,1,218,0,0.0,0.5,99.5
220,0,1,219,0,0.0,0.5,99.5
221,0,1,220,0,0.0,0.5,99.5
222,0,1,221,0,0.0,0.5,99.5
223,0,1,222,0,0.0,0.4,99.6
224,0,1,223,0,0.0,0.4,99.6
225,0,1,224,0,0.0,0.4,99.6
226,0,1,225,0,0.0,0.4,99.6
227,0,1,226,0,0.0,0.4,99.6
228,0,1,227,0,0.0,0.4,99.6
229,0,1,228,0,0.0,0.4,99.6
230,0,1,229,0,0.0,0.4,99.6
231,0,1,230,0,0.0,0.4,99.6
232,0,1,231,0,0.0,0.4,99.6
233,0,1,232,0,0.0,0.4,99.6
234,0,1,233,0,0.0,0.4,99.6
235,0,1,234,0,0.0,0.4,99.6
236,0,1,235,0,0.0,0.4,99.6
237,0,1,236,0,0.0,0.4,99.6
238,0,1,237,0,0.0,0.4,99.6
239,0,1,238,0,0.0,0.4,99.6
240,0,1,239,0,0.0,0.4,99.6
241,0,1,240,0,0.0,0.4,99.6
242,0,1,241,0,0.0,0.4,99.6
243,0,1,242,0,0.0,0.4,99.6
244,0,1,243,0,0.0,0.4,99.6
245,0,1,244,0,0.0,0.4,99.6
246,0,1,245,0,0.0,0.4,99.6
247,0,1,246,0,0.0,0.4,99.6
248,0,1,247,0,0.0,0.4,99.6
249,0,1,248,0,0.0,0.4,99.6
250,0,1,249,0,0.0,0.4,99.6
251,0,1,250,0,0.0,0.4,99.6
252,0,1,251,0,0.0,0.4,99.6
253,0,1,252,0,0.0,0.4,99.6
254,0,1,253,0,0.0,0.4,99.6
255,0,1,254,0,0.0,0.4,99.6
256,0,1,255,0,0.0,0.4,99.6
257,0,1,256,0,0.0,0.4,99.6
258,0,1,257,0,0.0,0.4,99.6
259,0,1,258,0,0.0,0.4,99.6
260,0,1,259,0,0.0,0.4,99.6
261,0,1,260,0,0.0,0.4,99.6
262,0,1,261,0,0.0,0.4,99.6
263,0,1,262,0,0.0,0.4,99.6
264,0,1,263,0,0.0,0.4,99.6
265,0,1,264,0,0.0,0.4,99.6
266,0,1,265,0,0.0,0.4,99.6
267,0,1,266,0,0.0,0.4,99.6
268,0,1,267,0,0.0,0.4,99.6
269,0,1,268,0,0.0,0.4,99.6
270,0,1,269,0,0.0,0.4,99.6
271,0,1,270,0,0.0,0.4,99.6
272,0,1,271,0,0.0,0.4,99.6
273,0,1,272,0,0.0,0.4,99.6
274,0,1,273,0,0.0,0.4,99.6
275,0,1,274,0,0.0,0.4,99.6
276,0,1,275,0,0.0,0.4,99.6
277,0,1,276,0,0.0,0.4,99.6
278,0,1,277,0,0.0,0.4,99.6
279,0,1,278,0,0.0,0.4,99.6
280,0,1,279,0,0.0,0.4,99.6
281,0,1,280,0,0.0,0.4,99.6
282,0,1,281,0,0.0,0.4,99.6
283,0,1,282,0,0.0,0.4,99.6
284,0,1,283,0,0.0,0.4,99.6
285,0,1,284,0,0.0,0.4,99.6
286,0,1,285,0,0.0,0.3,99.7
287,0,1,286,0,0.0,0.3,99.7
288,0,1,287,0,0.0,0.3,99.7
289,0,1,288,0,0.0,0.3,99.7
290,0,1,289,0,0.0,0.3,99.7
291,0,1,290,0,0.0,0.3,99.7
292,0,1,291,0,0.0,0.3,99.7
293,0,1,292,0,0.0,0.3,99.7
294,0,1,293,0,0.0,0.3,99.7
295,0,1,294,0,0.0,0.3,99.7
296,0,1,295,0,0.0,0.3,99.7
